Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Baseline,SWC_5,168,24,1,0.1431964933872223,0.16802434623241425
Baseline,SWC_5,168,24,2,0.1431964784860611,0.16802439093589783
Baseline,SWC_5,168,24,3,0.14319652318954468,0.16802439093589783
Baseline,SWC_5,168,24,4,0.1431964933872223,0.16802434623241425
Baseline,SWC_5,168,24,5,0.14319653809070587,0.16802437603473663
Baseline,SWC_5,168,24,6,0.14319653809070587,0.16802434623241425
Baseline,SWC_5,168,24,7,0.1431964784860611,0.16802437603473663
Baseline,SWC_5,168,24,8,0.14319653809070587,0.16802437603473663
Baseline,SWC_5,168,24,9,0.1431964784860611,0.16802434623241425
Baseline,SWC_5,168,24,10,0.1431964635848999,0.16802434623241425
Multi-step Linear,SWC_5,168,24,1,0.5165108442306519,0.6587944626808167
Multi-step Linear,SWC_5,168,24,2,0.2849569320678711,0.44964295625686646
Multi-step Linear,SWC_5,168,24,3,0.2124345451593399,0.351912260055542
Multi-step Linear,SWC_5,168,24,4,0.16525748372077942,0.2819799482822418
Multi-step Linear,SWC_5,168,24,5,0.1318446695804596,0.2234017699956894
Multi-step Linear,SWC_5,168,24,6,0.10867281258106232,0.17704759538173676
Multi-step Linear,SWC_5,168,24,7,0.0933079794049263,0.14261463284492493
Multi-step Linear,SWC_5,168,24,8,0.08364016562700272,0.11828922480344772
Multi-step Linear,SWC_5,168,24,9,0.07791482657194138,0.10328605026006699
Multi-step Linear,SWC_5,168,24,10,0.07470791786909103,0.09413456916809082
Multi-step Dense,SWC_5,168,24,1,0.155039981007576,0.12295857071876526
Multi-step Dense,SWC_5,168,24,2,0.06545019149780273,0.12260346859693527
Multi-step Dense,SWC_5,168,24,3,0.06274715811014175,0.11958910524845123
Multi-step Dense,SWC_5,168,24,4,0.06129857897758484,0.12274095416069031
Multi-step Dense,SWC_5,168,24,5,0.060644134879112244,0.12242617458105087
Multi-step Dense,SWC_5,168,24,6,0.059580668807029724,0.12778080999851227
Multi-step Dense,SWC_5,168,24,7,0.06065518781542778,0.12255850434303284
Multi-step Dense,SWC_5,168,24,8,0.057283319532871246,0.13249444961547852
Multi-step Dense,SWC_5,168,24,9,0.057193342596292496,0.12908047437667847
Multi-step Dense,SWC_5,168,24,10,0.05751117318868637,0.1285104751586914
CNN,SWC_5,168,24,1,0.1488245576620102,0.13535471260547638
CNN,SWC_5,168,24,2,0.06627042591571808,0.13504838943481445
CNN,SWC_5,168,24,3,0.0630510151386261,0.13686710596084595
CNN,SWC_5,168,24,4,0.061341144144535065,0.1420040726661682
CNN,SWC_5,168,24,5,0.06056889146566391,0.13765862584114075
CNN,SWC_5,168,24,6,0.06023020297288895,0.15324701368808746
CNN,SWC_5,168,24,7,0.05911710113286972,0.14489994943141937
CNN,SWC_5,168,24,8,0.05847862362861633,0.15149028599262238
CNN,SWC_5,168,24,9,0.05731803551316261,0.1427018642425537
CNN,SWC_5,168,24,10,0.05690159276127815,0.1450245976448059
RNN,SWC_5,168,24,1,0.15405286848545074,0.1114693284034729
RNN,SWC_5,168,24,2,0.06784535944461823,0.10558819025754929
RNN,SWC_5,168,24,3,0.06280755996704102,0.10675942152738571
RNN,SWC_5,168,24,4,0.060813747346401215,0.1050233393907547
RNN,SWC_5,168,24,5,0.05842237547039986,0.10416649281978607
RNN,SWC_5,168,24,6,0.056398678570985794,0.09903747588396072
RNN,SWC_5,168,24,7,0.05334989354014397,0.10381700843572617
RNN,SWC_5,168,24,8,0.05367893725633621,0.10207058489322662
RNN,SWC_5,168,24,9,0.05043397471308708,0.10103345662355423
RNN,SWC_5,168,24,10,0.04462122544646263,0.10862451046705246
LSTM,SWC_5,168,24,1,0.1677813082933426,0.13898013532161713
LSTM,SWC_5,168,24,2,0.060966912657022476,0.13234390318393707
LSTM,SWC_5,168,24,3,0.05356099456548691,0.14185316860675812
LSTM,SWC_5,168,24,4,0.05027679726481438,0.13411149382591248
LSTM,SWC_5,168,24,5,0.03983815759420395,0.1329023689031601
LSTM,SWC_5,168,24,6,0.03428385406732559,0.17288067936897278
LSTM,SWC_5,168,24,7,0.02904748171567917,0.14956064522266388
LSTM,SWC_5,168,24,8,0.025883162394165993,0.180724635720253
LSTM,SWC_5,168,24,9,0.02430500090122223,0.14396372437477112
LSTM,SWC_5,168,24,10,0.03426949307322502,0.18839992582798004
Autoregressive,SWC_5,168,24,1,0.2776316702365875,0.45280617475509644
Autoregressive,SWC_5,168,24,2,0.1645137518644333,0.47709769010543823
Autoregressive,SWC_5,168,24,3,0.15163587033748627,0.5594618320465088
Autoregressive,SWC_5,168,24,4,0.14187827706336975,0.6352452039718628
Autoregressive,SWC_5,168,24,5,0.13282538950443268,0.7753675580024719
Autoregressive,SWC_5,168,24,6,0.12546521425247192,0.8894243836402893
Autoregressive,SWC_5,168,24,7,0.11892618238925934,0.982465922832489
Autoregressive,SWC_5,168,24,8,0.11401088535785675,1.1154240369796753
Autoregressive,SWC_5,168,24,9,0.10944027453660965,1.121899962425232
Autoregressive,SWC_5,168,24,10,0.10704685002565384,1.1526448726654053
Bi-LSTM,SWC_5,168,24,1,0.3220900893211365,0.8376836180686951
Bi-LSTM,SWC_5,168,24,2,0.16647422313690186,0.9259417653083801
Bi-LSTM,SWC_5,168,24,3,0.11785665899515152,0.8060136437416077
Bi-LSTM,SWC_5,168,24,4,0.09510700404644012,0.9529784321784973
Bi-LSTM,SWC_5,168,24,5,0.09102585911750793,0.8986454606056213
Bi-LSTM,SWC_5,168,24,6,0.06879155337810516,0.8793132305145264
Bi-LSTM,SWC_5,168,24,7,0.06428792327642441,0.8045196533203125
Bi-LSTM,SWC_5,168,24,8,0.0594300851225853,0.8160108923912048
Bi-LSTM,SWC_5,168,24,9,0.05993492156267166,0.7719351053237915
Bi-LSTM,SWC_5,168,24,10,0.046444542706012726,0.7597882151603699
LSTM_Attention,SWC_5,168,24,1,0.2522266209125519,0.38265079259872437
LSTM_Attention,SWC_5,168,24,2,0.10815568268299103,0.38214388489723206
LSTM_Attention,SWC_5,168,24,3,0.08795038610696793,0.4846261739730835
LSTM_Attention,SWC_5,168,24,4,0.09464449435472488,0.44852396845817566
LSTM_Attention,SWC_5,168,24,5,0.07182129472494125,0.5132028460502625
LSTM_Attention,SWC_5,168,24,6,0.06271319836378098,0.44781991839408875
LSTM_Attention,SWC_5,168,24,7,0.061547111719846725,0.5021047592163086
LSTM_Attention,SWC_5,168,24,8,0.056205108761787415,0.43980857729911804
LSTM_Attention,SWC_5,168,24,9,0.050975020974874496,0.4285483956336975
LSTM_Attention,SWC_5,168,24,10,0.050412628799676895,0.46412649750709534
BiLSTM_Attention,SWC_5,168,24,1,0.19232380390167236,0.21541425585746765
BiLSTM_Attention,SWC_5,168,24,2,0.07635559141635895,0.30128014087677
BiLSTM_Attention,SWC_5,168,24,3,0.0908086821436882,0.24590730667114258
BiLSTM_Attention,SWC_5,168,24,4,0.06860388070344925,0.2797425091266632
BiLSTM_Attention,SWC_5,168,24,5,0.05982878804206848,0.24996623396873474
BiLSTM_Attention,SWC_5,168,24,6,0.05506649613380432,0.261179119348526
BiLSTM_Attention,SWC_5,168,24,7,0.051363397389650345,0.2446918934583664
BiLSTM_Attention,SWC_5,168,24,8,0.049778591841459274,0.28945493698120117
BiLSTM_Attention,SWC_5,168,24,9,0.0440182238817215,0.28954192996025085
BiLSTM_Attention,SWC_5,168,24,10,0.04625828564167023,0.2764747440814972
