Station,Satellite,Max Distance,MSE,MAE,MAE Percentage,Count,Overall_MSE,Overall_MAE,Overall_MAE_Percentage,Min_MSE,Min_MSE_Distance,Min_MAE,Min_MAE_Distance,Min_MAE_Percentage,Min_MAE_Percentage_Distance
3,AMSR,160,0.002219071875635751,0.03883377847204641,24.934901926383084,1264,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
4,AMSR,15,0.006020701387361649,0.06702169143975366,33.53775830365251,1053,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,20,0.0060269829436616655,0.06703691273988703,33.51641947488952,1057,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,25,0.006037121858481758,0.0671033520437521,33.47218427700053,1068,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,30,0.006025156949073449,0.06702211639868837,33.43958479409601,1072,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,35,0.006061339991706736,0.0671493310962156,33.43357052008485,1085,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,40,0.006053684142275428,0.06713152168279701,33.425263355245264,1099,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,45,0.006048184439644173,0.0670723137630854,33.396102837288396,1100,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,50,0.006051031034335313,0.06711705029259044,33.39629966674101,1103,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,55,0.006088244470683392,0.06715470695507351,33.3285227449613,1119,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,60,0.006124531683762601,0.06734449286836619,33.358091386502544,1134,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,65,0.0061368603216361405,0.06738212090510715,33.36594797331535,1141,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,70,0.006169193510926799,0.06753825424560565,33.396440293653185,1143,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,75,0.006160735155776136,0.06748859045164689,33.35199112537092,1150,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,80,0.006158497000203957,0.06743212450019508,33.303403829339814,1165,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,85,0.006160050719825546,0.06742007239937445,33.26845098421778,1182,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,90,0.006207057903581657,0.06765628659927028,33.311319266485135,1196,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,95,0.006257721185197723,0.06800918100474503,33.42184095910411,1207,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,100,0.00628133910575873,0.06820898197044456,33.4806126245216,1216,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,105,0.0062754143433761,0.06815212668515915,33.41263087347383,1229,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,110,0.006325660772513803,0.06838601388248097,33.46934082329972,1239,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,115,0.006383460109557701,0.06866133198965674,33.58753393121924,1251,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,120,0.006373771195986248,0.06856360496139312,33.57321804391782,1259,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,125,0.006373771195986248,0.06856360496139312,33.57321804391782,1259,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,130,0.00637204861056626,0.06856064413734968,33.566397863961356,1260,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,135,0.00637204861056626,0.06856064413734968,33.566397863961356,1260,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,140,0.00637204861056626,0.06856064413734968,33.566397863961356,1260,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,145,0.00637204861056626,0.06856064413734968,33.566397863961356,1260,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,150,0.00637204861056626,0.06856064413734968,33.566397863961356,1260,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,155,0.00637204861056626,0.06856064413734968,33.566397863961356,1260,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
4,AMSR,160,0.006357753789962968,0.06843937300849347,33.516122978501635,1263,0.007501605624669677,0.0730829039929974,35.18342869759918,0.006020701387361649,15,0.06702169143975366,15,33.26845098421778,85
5,AMSR,15,0.012026499102661665,0.09152269119697781,33.48164630176363,1066,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,20,0.01202522132979689,0.09150687138200221,33.475181372267826,1068,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,25,0.012103320589567448,0.09188707534250462,33.62028224912243,1088,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,30,0.012118297213074945,0.09196382421718864,33.65116551268129,1108,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,35,0.012131896248262783,0.09203301100386697,33.66999082726038,1115,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,40,0.01216406340682181,0.09214692272638443,33.69047169557918,1116,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,45,0.01215338006902637,0.09207802779407194,33.6675893822824,1117,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,50,0.012193746327903635,0.09225391555989744,33.71570525450313,1121,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,55,0.012231469894337604,0.0924846568786345,33.79015271681681,1129,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,60,0.012279326952081716,0.09266796361710204,33.835693498833706,1137,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,65,0.01231530933764599,0.09287130491934062,33.90190419967542,1145,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,70,0.012317517011372082,0.09284691436861547,33.88567182383163,1152,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,75,0.012447256694099918,0.09344733225298314,34.10273764879083,1166,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,80,0.012469767074699031,0.09360790027497452,34.20693060093605,1177,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,85,0.012598357426582352,0.09416199836530165,34.39317574903997,1188,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,90,0.012622275282968564,0.09435541544535234,34.539259684968044,1200,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,95,0.012609841839167277,0.09431714078651961,34.5255275547381,1205,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,100,0.012620403476655643,0.09437094744147827,34.53420007871952,1206,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,105,0.01263151246475215,0.09442642710943618,34.55254376196924,1207,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,110,0.012548070121499015,0.09397310782928917,34.412027525716645,1226,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,115,0.012556425146693717,0.09406265850125048,34.44586626995921,1233,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,120,0.01248761067812234,0.09366333936608355,34.32245627789263,1243,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,125,0.012518444162585084,0.09383771594924499,34.373043999650484,1247,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,130,0.01256979414063456,0.09407125595420344,34.43066131064192,1251,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,135,0.012593933179093745,0.09417485044253002,34.43976055545602,1255,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,140,0.012574281784908891,0.09404770085020565,34.39782177885917,1257,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,145,0.012574281784908891,0.09404770085020565,34.39782177885917,1257,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,150,0.012582826606637974,0.09409974888345903,34.421610316426516,1261,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,155,0.012570699994362973,0.09405496380435799,34.41227851166081,1264,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
5,AMSR,160,0.012559322187985774,0.09402206940176942,34.411415346183425,1267,0.014092692911522235,0.09969346682769233,36.8700489076599,0.01202522132979689,20,0.09150687138200221,20,33.475181372267826,20
6,AMSR,15,0.0032036096125566444,0.048779543998238334,50.36572909146438,1053,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,20,0.003202155168745323,0.048772042808486675,50.35930826310435,1054,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,25,0.003196093135278419,0.048656998392769935,50.35809629942324,1068,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,30,0.0031941605908136026,0.04865611797787102,50.37275761271766,1078,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,35,0.003183882856393709,0.04852421651389446,50.187298688570436,1090,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,40,0.0031850168604892017,0.04854497169732445,50.20386180647147,1092,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,45,0.0031695528433303586,0.04845434948546825,50.05853946411185,1114,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,50,0.0031462045230780094,0.048217299138771354,49.82501634224818,1130,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,55,0.0031449889635884075,0.04822151418658308,49.873038614632456,1137,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,60,0.003137740799768083,0.04814123115509792,49.77288760058956,1140,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,65,0.003135718703534465,0.04812429659667978,49.74326825487231,1141,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,70,0.003135718703534465,0.04812429659667978,49.74326825487231,1141,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,75,0.0031314726813233508,0.0480746461331102,49.67900519838267,1143,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,80,0.0031178321479797856,0.04792814528128547,49.52342125147774,1150,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,85,0.0031120168376457943,0.04768628945835042,49.20115430177127,1169,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,90,0.003101129204850604,0.047631079316578034,49.10488125678362,1185,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,95,0.003091240404596259,0.04757378250700686,49.09275637883858,1210,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,100,0.003071500200740631,0.04732765600448306,48.83656985241261,1222,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,105,0.0030360450533863134,0.046920429603611535,48.36441058668716,1240,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,110,0.003009855438020908,0.04663160726088115,48.044759757548604,1254,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,115,0.00300936281654066,0.04661660908729065,48.05956134585357,1258,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,120,0.0030085719855742084,0.04661994978715209,48.04978650795513,1260,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,125,0.0030085719855742084,0.04661994978715209,48.04978650795513,1260,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,130,0.0030085719855742084,0.04661994978715209,48.04978650795513,1260,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,135,0.0030085719855742084,0.04661994978715209,48.04978650795513,1260,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,140,0.0030085719855742084,0.04661994978715209,48.04978650795513,1260,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,145,0.0030085719855742084,0.04661994978715209,48.04978650795513,1260,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,150,0.0030085719855742084,0.04661994978715209,48.04978650795513,1260,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,155,0.0030085719855742084,0.04661994978715209,48.04978650795513,1260,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
6,AMSR,160,0.0030085719855742084,0.04661994978715209,48.04978650795513,1260,0.0029150533233962936,0.04538574241122873,46.29943234440779,0.0030085719855742084,120,0.04661660908729065,115,48.044759757548604,110
